long,lat,year,TimePeriod,RCP,scenario,treecanopy,Ann_Herb,Bare,Herb,Litter,Shrub,DrySoilDays_Summer_whole,Evap_Summer,ExtremeShortTermDryStress_Summer_whole,FrostDays_Winter,NonDrySWA_Summer_whole,PPT_Winter,PPT_Summer,PPT_Annual,T_Winter,T_Summer,T_Annual,Tmax_Summer,Tmin_Winter,VWC_Winter_whole,VWC_Spring_whole,VWC_Summer_whole,VWC_Fall_whole
-110.0365,37.60334,2023,NT,4.5,sc31,0,0,80,9,6,6,0,3.834485,36.72,89,0.4999634,3.48,14.61,5.26,-1.213333,23.52283,12.60283,37.87,-18.22,0.102842,0.05650625,0.06002241,0.06924689
-110.0365,37.60334,2023,NT,4.5,sc32,0,0,80,9,6,6,0,3.269948,38.439,77,0.1214938,2.29,7.35,7.35,3.042611,25.43543,25.43543,38.85,-8.24,0.06110741,0.06289104,0.04663139,0.103309
-110.0365,37.60334,2023,NT,4.5,sc33,0,0,80,9,6,6,0,4.761451,35.713,71,0.165769,6.19,10.28,10.67,0.131,23.19957,11.83434,36.88,-12.29,0.1265508,0.07464275,0.04829952,0.08755956
-110.0365,37.60334,2023,NT,4.5,sc34,0,0,80,9,6,6,0,3.182541,37.507,65,0.000693663,6.08,5.1,6.08,2.515444,25.58641,13.14451,38.7,-9.66,0.09904284,0.08731891,0.04144819,0.0751034
-110.0365,37.60334,2023,NT,4.5,sc35,0,0,80,9,6,6,0,3.355379,36.944,69,0.03504713,4.23,6.58,20.35,1.613833,24.24283,11.34879,38.18,-11.13,0.1130004,0.06390375,0.04380212,0.08175206
-110.0365,37.60334,2023,NT,4.5,sc36,0,0,80,9,6,6,0,3.886718,35.181,66,0.1895914,10.88,8.82,,1.665056,24.2056,,35.96,-11.69,0.1343895,0.09024526,0.04821491,0.1042706
-110.0365,37.60334,2023,NT,4.5,sc37,0,0,80,9,6,6,0,1.581062,38.426,60,1.89E-08,6.22,1.81,,2.801944,26.08842,,39.33,-10.03,0.1135684,0.07265652,0.04144032,0.07637274
-110.0365,37.60334,2023,NT,4.5,sc38,0,0,80,9,6,6,0,3.563456,38.267,73,0.219043,9.45,9.58,,0.5906111,24.49793,,40.67,-14.11,0.132414,0.06902235,0.0500041,0.08205144
-110.0365,37.60334,2023,NT,4.5,sc39,0,0,80,9,6,6,0,4.599041,36.213,80,0.3608521,7.37,11.79,5.12,-1.575,24.80076,-1.575,37.06,-23.52,0.1054349,0.06740984,0.05396376,0.06603464
-110.0365,37.60334,2023,NT,4.5,sc40,0,0,80,9,6,6,0,3.433762,33.716,80,0.000287516,6.38,5.13,,0.5934444,22.50853,,35.56,-11.35,0.1086688,0.07573269,0.04197459,0.05456525
-110.0365,37.60334,2023,NT,4.5,sc41,0,0,80,9,6,6,0,3.331455,36.843,71,0.0705382,5.95,5.04,5.28,0.7403333,24.37527,10.98121,39.87,-10.89,0.08509772,0.09090699,0.04533918,0.05558758
-110.0365,37.60334,2023,NT,8.5,sc42,0,0,80,9,6,6,0,5.439177,35.644,59,0.3906395,4.25,12.13,12.13,3.769667,23.25935,23.25935,37.14,-10.91,0.1054387,0.06677793,0.05603032,0.07817943
-110.0365,37.60334,2023,NT,8.5,sc43,0,0,80,9,6,6,0,4.135616,36.825,66,0.3365671,6.29,11.08,,2.565222,24.25288,,37.52,-14.93,0.1329179,0.0676364,0.05372243,0.084253
-110.0365,37.60334,2023,NT,8.5,sc44,0,0,80,9,6,6,0,2.995277,35.703,53,0.3166063,8.69,9.54,,3.482556,23.79293,,36.26,-10.83,0.1267208,0.09347217,0.05258491,0.09292515
-110.0365,37.60334,2023,NT,8.5,sc45,0,0,80,9,6,6,0,3.707279,36.311,53,0.02812895,7.29,7.58,7.58,3.389833,24.9281,12.73269,37.59,-10.27,0.114459,0.06882215,0.04337073,0.05837553
-110.0365,37.60334,2023,NT,8.5,sc46,0,0,80,9,6,6,0,1.909579,36.518,84,0.04591319,4.92,4.97,4.97,1.757778,23.99179,23.99179,37.93,-12.74,0.1123274,0.06285744,0.04336823,0.08284738
-110.0365,37.60334,2023,NT,8.5,sc47,0,0,80,9,6,6,0,4.447,34.954,60,0.1016203,14.05,9.8,,2.446167,24.48255,,35.67,-16.52,0.1083369,0.06615229,0.04635436,0.08894201
-110.0365,37.60334,2023,NT,8.5,sc48,0,0,80,9,6,6,0,5.232508,36.067,75,0.3804235,4,15.01,4,0.1151667,24.20217,0.1151667,37.82,-19.33,0.1138619,0.05645492,0.0553197,0.07896359
-110.0365,37.60334,2023,NT,8.5,sc49,0,0,80,9,6,6,0,3.80784,35.162,68,0.4642059,8.09,10.83,8.09,1.848667,23.54511,1.848667,35.57,-10.1,0.1395594,0.06843407,0.05843479,0.0982972
-110.0365,37.60334,2023,NT,8.5,sc50,0,0,80,9,6,6,0,5.602124,34.694,46,0.4752604,12.15,15.36,,4.116722,23.11902,,36.11,-10.02,0.1310279,0.07810334,0.0592028,0.0968337
-110.0365,37.60334,2023,NT,8.5,sc51,0,0,80,9,6,6,0,2.806369,37.507,49,0.000690773,7.71,4.49,12.01,3.848944,24.41484,11.61253,38.67,-10.8,0.1336641,0.08787747,0.0419384,0.1055043
-110.0365,37.60334,2023,NT,8.5,sc52,0,0,80,9,6,6,0,5.374464,34.635,56,0.2246066,10.86,11.34,12.35,1.0775,24.15603,14.60802,35.16,-16.73,0.1088598,0.1008373,0.04999127,0.07188401
-110.0365,37.60334,2023,NT,8.5,sc53,0,0,80,9,6,6,0,5.24832,36.482,68,0.1594919,10.6,11.34,,2.024278,23.81185,,38.13,-9.63,0.1341622,0.0854715,0.04871888,0.04853476
-110.0365,37.60334,2023,NT,8.5,sc54,0,0,80,9,6,6,0,0.9926426,36.569,76,1.89E-08,8.71,1.04,8.82,1.233556,25.07495,11.77797,37.66,-10.61,0.09784129,0.085169,0.0406368,0.06458169
-110.0365,37.60334,2023,NT,8.5,sc55,0,0,80,9,6,6,0,7.252663,35.727,67,0.5337483,6.93,18.21,12.81,1.895722,23.65935,12.15341,37.22,-11.7,0.1015437,0.07255278,0.06161824,0.1005153
-110.0365,37.60334,2023,NT,8.5,sc56,0,0,80,9,6,6,0,4.538594,34.987,76,0.1866415,4.09,10.47,,-0.05472222,24.28266,,35.74,-10.91,0.1019986,0.07603174,0.04944472,0.07955686
-110.0365,37.60334,2023,NT,8.5,sc57,0,0,80,9,6,6,0,2.687574,38.21,71,0.1335,15.49,6.02,6.02,2.239778,24.77332,24.77332,40.61,-12.18,0.1419243,0.06746456,0.04639541,0.08046086
-110.0365,37.60334,2023,NT,8.5,sc58,0,0,80,9,6,6,0,2.096895,39.443,75,0.000260639,6.1,3.03,3.03,1.936444,26.36859,26.36859,40.24,-11.66,0.07222377,0.07949977,0.04142262,0.08945089
-110.0365,37.60334,2023,NT,8.5,sc59,0,0,80,9,6,6,0,5.843294,36.683,83,0.261525,7.44,13.63,8.52,-1.357056,24.4687,10.91038,37.95,-15.91,0.09829115,0.07989416,0.05193214,0.0744452
-110.0365,37.60334,2023,NT,8.5,sc60,0,0,80,9,6,6,0,2.675072,36.912,78,0.03446889,3.33,5.24,,1.732278,23.83533,,37.67,-7.87,0.1192899,0.06066677,0.04356112,0.05826515
-110.0365,37.60334,2023,NT,8.5,sc61,0,0,80,9,6,6,0,2.378345,37.166,86,0.007898035,6.39,3.89,3.89,-1.469444,25.07957,25.07957,38.27,-20.11,0.1210713,0.08821975,0.04203798,0.05990896
-110.0365,37.60334,2024,NT,4.5,sc22,0,0,80,9,6,6,0,4.057165,34.999,65,0.2621926,7.3,8.83,10.7,2.895824,23.325,12.09266,35.65,-11.67,0.1355427,0.07896751,0.0515033,0.08649416
-110.0365,37.60334,2024,NT,4.5,sc23,0,0,80,9,6,6,0,3.474616,38.595,67,0.08833805,4.69,6.85,6.85,2.279396,24.61125,24.61125,39.84,-16.37,0.1017832,0.07991732,0.04552023,0.09449383
-110.0365,37.60334,2024,NT,4.5,sc24,0,0,80,9,6,6,0,4.459212,35.71,61,0.04375038,4.85,8.67,8.67,4.047857,24.13549,24.13549,36.43,-12.67,0.098899,0.06999511,0.04453031,0.07733278
-110.0365,37.60334,2024,NT,4.5,sc25,0,0,80,9,6,6,0,2.825427,38.161,80,0.00067077,13.26,4.5,4.5,0.2999451,26.12799,26.12799,39.13,-16.52,0.139383,0.0848858,0.04193983,0.04267182
-110.0365,37.60334,2024,NT,4.5,sc26,0,0,80,9,6,6,0,2.406791,36.587,79,0.02472315,1.63,3.18,1.76,2.678407,25.61109,14.09783,37.97,-7.18,0.04847938,0.04645988,0.04138465,0.05135297
-110.0365,37.60334,2024,NT,4.5,sc27,0,0,80,9,6,6,0,1.874937,36.662,63,0.000125148,12.72,2.37,,1.294451,24.5444,,37.35,-14.11,0.1395621,0.07993213,0.04158043,0.06949174
-110.0365,37.60334,2024,NT,4.5,sc28,0,0,80,9,6,6,0,2.7936,36.986,61,0.0903794,12.61,6.79,7.07,1.830934,24.2087,12.60121,38.05,-11.41,0.1320499,0.06605335,0.04473386,0.06483802
-110.0365,37.60334,2024,NT,4.5,sc29,0,0,80,9,6,6,0,2.240063,36.198,68,0.000192692,10.7,3.56,3.56,2.211978,24.52038,24.52038,36.86,-11.04,0.1278896,0.08938825,0.04184952,0.07636231
-110.0365,37.60334,2024,NT,4.5,sc30,0,0,80,9,6,6,0,4.467164,33.835,73,0.4023141,16.5,14.26,,0.8394505,22.26228,,34.88,-11.39,0.1333519,0.08266,0.05644138,0.0714157
-110.0365,37.60334,2024,NT,4.5,sc31,0,0,80,9,6,6,0,1.155424,38.976,55,5.73E-05,4.85,1.57,4.85,4.035165,24.07261,4.035165,40.05,-7.38,0.1312705,0.09630256,0.04019973,0.05103349
-110.0365,37.60334,2024,NT,4.5,sc32,0,0,80,9,6,6,0,3.93873,35.991,75,0.06561002,9.56,7.27,5.62,1.065549,24.60538,12.03364,36.87,-14.21,0.1329737,0.06979378,0.04373201,0.07593091
-110.0365,37.60334,2024,NT,4.5,sc33,0,0,80,9,6,6,0,5.459624,35.408,77,0.6917361,8.23,19.12,,0.6532967,23.10766,,36.56,-14.6,0.09640194,0.0872832,0.06620657,0.09909283
-110.0365,37.60334,2024,NT,4.5,sc34,0,0,80,9,6,6,0,3.18862,36.141,72,0.3705703,9.37,8.64,,-0.3239011,24.50098,,37.14,-24.12,0.1347731,0.07823915,0.05453564,0.09978457
-110.0365,37.60334,2024,NT,4.5,sc35,0,0,80,9,6,6,0,2.526901,36.357,70,0.2466512,2.92,8.75,9.15,3.029451,24.36332,11.80549,37.37,-8.98,0.07817303,0.08392464,0.04995348,0.078643
-110.0365,37.60334,2024,NT,4.5,sc36,0,0,80,9,6,6,0,5.552414,36.264,67,0.5938594,2.98,17.11,2.98,2.065275,23.02761,23.02761,37.79,-15.24,0.1155732,0.07795852,0.06308356,0.08252874
-110.0365,37.60334,2024,NT,4.5,sc37,0,0,80,9,6,6,0,3.334283,39.138,62,0.271375,2.42,9.73,2.42,3.398626,26.33212,3.398626,41.38,-8.49,0.06124614,0.05391255,0.05132402,0.1030499
-110.0365,37.60334,2024,NT,4.5,sc38,0,0,80,9,6,6,0,3.238682,38.436,60,0.006440756,7.28,6.01,9.34,2.692033,24.19342,13.7839,39.32,-10.09,0.1273851,0.09022158,0.0428857,0.07162442
-110.0365,37.60334,2024,NT,4.5,sc39,0,0,80,9,6,6,0,1.744295,38.065,74,0.02009268,4.55,3.88,3.88,1.432198,25.35533,25.35533,38.78,-12.73,0.06602225,0.05143284,0.04205509,0.05337511
-110.0365,37.60334,2024,NT,4.5,sc40,0,0,80,9,6,6,0,2.893078,36.039,88,0.2003359,7,6.53,11.12,-2.434945,24.50391,12.44396,37.19,-16.57,0.06088764,0.07749891,0.04874541,0.07629875
-110.0365,37.60334,2024,NT,4.5,sc41,0,0,80,9,6,6,0,2.6548,37.431,80,0.000386437,3.73,4.24,,1.120824,25.24853,,38.57,-9.82,0.06813708,0.0501899,0.04172715,0.04949038
-110.0365,37.60334,2024,NT,8.5,sc42,0,0,80,9,6,6,0,3.568313,37.712,81,0.3907759,9.87,9.57,,-0.2158242,24.80908,,39.36,-14.38,0.131231,0.09021662,0.0543876,0.04763256
-110.0365,37.60334,2024,NT,8.5,sc43,0,0,80,9,6,6,0,2.765631,36.559,80,0.003782622,5.94,4.16,13.63,1.214176,24.14429,11.40297,37.97,-16.13,0.1263675,0.08517809,0.04165621,0.09683923
-110.0365,37.60334,2024,NT,8.5,sc44,0,0,80,9,6,6,0,3.366367,36.726,70,0.1748374,5.96,8.45,5.96,0.5265385,25.69033,25.69033,37.17,-15.69,0.1278121,0.07727082,0.04801166,0.103301
-110.0365,37.60334,2024,NT,8.5,sc45,0,0,80,9,6,6,0,1.84296,37.83,69,0.000461923,5.31,3.19,,2.01011,25.90098,,38.69,-12.99,0.1351127,0.06542197,0.04135304,0.07672364
-110.0365,37.60334,2024,NT,8.5,sc46,0,0,80,9,6,6,0,2.017555,37.099,80,0.00250432,2.95,2.26,,1.89467,24.87049,,37.71,-7.02,0.08876164,0.05056239,0.04119745,0.07473649
-110.0365,37.60334,2024,NT,8.5,sc47,0,0,80,9,6,6,0,3.157274,37.46,60,0.05233796,3.23,5.72,,3.463681,25.31223,,38.75,-7.18,0.09013356,0.07372161,0.04400754,0.07382932
-110.0365,37.60334,2024,NT,8.5,sc48,0,0,80,9,6,6,0,1.560972,36.444,80,0.000185216,2.57,2.4,,1.001978,24.14516,,37.85,-11.03,0.05632062,0.04650396,0.04092451,0.04467683
-110.0365,37.60334,2024,NT,8.5,sc49,0,0,80,9,6,6,0,2.278965,35.428,68,0.1147573,5.87,4.7,,1.249341,24.11658,,36.16,-14.88,0.1309765,0.07023143,0.04557805,0.06145195
-110.0365,37.60334,2024,NT,8.5,sc50,0,0,80,9,6,6,0,2.672287,36.684,65,0.000361676,5.95,4.71,4.71,2.38489,23.60527,23.60527,38.34,-12.61,0.1251053,0.08617053,0.04208744,0.08927318
-110.0365,37.60334,2024,NT,8.5,sc51,0,0,80,9,6,6,0,4.843329,35.789,83,0.04252555,13.39,8.28,,-0.5591209,24.81364,,36.2,-15.89,0.1381516,0.08353171,0.0438182,0.1086102
-110.0365,37.60334,2024,NT,8.5,sc52,0,0,80,9,6,6,0,3.389992,37.906,57,0.09202615,8.54,6.46,,2.567033,25.50918,,38.78,-16.13,0.1361885,0.08893848,0.04489126,0.102413
-110.0365,37.60334,2024,NT,8.5,sc53,0,0,80,9,6,6,0,1.969643,36.855,74,0.003159204,2.08,2.59,2.08,1.613242,24.47641,24.47641,37.82,-11.1,0.05027823,0.06627994,0.04146073,0.08643785
-110.0365,37.60334,2024,NT,8.5,sc54,0,0,80,9,6,6,0,1.080774,37.632,81,5.18E-05,7.2,1.37,7.2,-0.6363736,26.65196,-0.6363736,38.23,-16.86,0.12824,0.08817703,0.04040979,0.06155734
-110.0365,37.60334,2024,NT,8.5,sc55,0,0,80,9,6,6,0,1.047034,39.222,71,0.001096964,5.93,1.57,8.21,1.852308,26.30701,11.64505,40.24,-21.06,0.09051205,0.08029714,0.04015481,0.08898171
-110.0365,37.60334,2024,NT,8.5,sc56,0,0,80,9,6,6,0,2.711537,38.447,79,0.0131852,5.62,4.87,13.16,1.756099,24.11745,13.99984,39.4,-12.35,0.114371,0.06572931,0.04234814,0.1034136
-110.0365,37.60334,2024,NT,8.5,sc57,0,0,80,9,6,6,0,3.39489,37.115,51,0.1182017,5.97,7.86,8.99,3.826538,24.41571,12.55516,38.47,-11.5,0.101834,0.09294091,0.04639445,0.08124312
-110.0365,37.60334,2024,NT,8.5,sc58,0,0,80,9,6,6,0,2.251217,42.235,56,0.05138798,7.15,3.79,3.03,2.57978,27.54582,14.48769,47.12,-11.58,0.1328294,0.06594563,0.04356417,0.0574327
-110.0365,37.60334,2024,NT,8.5,sc59,0,0,80,9,6,6,0,2.960504,36.197,69,0.262823,15.44,9.44,,1.64011,24.12424,,37.6,-9.99,0.1084083,0.06908554,0.05148303,0.06361888
-110.0365,37.60334,2024,NT,8.5,sc60,0,0,80,9,6,6,0,3.433541,37.068,73,0.07963307,1.89,7.73,5.03,1.959121,24.48435,24.48435,37.51,-10.25,0.09202176,0.05203549,0.04539561,0.1010167
-110.0365,37.60334,2024,NT,8.5,sc61,0,0,80,9,6,6,0,2.356363,37.457,44,0.04058856,4.23,4.19,9.4,5.423352,25.00217,12.84742,38.67,-7,0.1114722,0.05802711,0.0429366,0.08595967
-110.0355,37.59489,2021,NT,4.5,sc22,0,0,85,3,5,5,0,3.208514,36.099,73,0.1075533,6.27,6.6,,1.601389,24.29103,,36.72,-12.66,0.1132901,0.0747162,0.03907342,0.04940281
-110.0355,37.59489,2021,NT,4.5,sc23,0,0,85,3,5,5,0,2.452623,36.3,71,0.000117897,6.94,3.35,6.94,1.352667,23.90576,1.352667,37.7,-18.77,0.1269982,0.08415787,0.03581035,0.0884635
-110.0355,37.59489,2021,NT,4.5,sc24,0,0,85,3,5,5,0,2.65462,37.201,87,0.03050811,5.75,5.4,5.75,-0.3426111,25.34,-0.3426111,37.54,-16.12,0.1007898,0.080354,0.03698861,0.08312387
-110.0355,37.59489,2021,NT,4.5,sc25,0,0,85,3,5,5,0,2.987859,36.529,84,0.008348142,11.34,5.43,5.82,0.2393889,24.45766,12.72418,38.02,-14.29,0.1133414,0.07613337,0.03638468,0.03898702
-110.0355,37.59489,2021,NT,4.5,sc26,0,0,85,3,5,5,0,1.096769,37.04,81,6.17E-05,7.52,1.43,,0.904,25.68196,,37.82,-14.52,0.125826,0.08797855,0.03535138,0.04371029
-110.0355,37.59489,2021,NT,4.5,sc27,0,0,85,3,5,5,0,2.260576,35.611,81,0.05573183,9.33,4.85,5.28,-1.832833,24.43848,10.96397,36.12,-23.58,0.0784435,0.08107919,0.03716441,0.07992325
-110.0355,37.59489,2021,NT,4.5,sc28,0,0,85,3,5,5,0,2.120949,36.024,71,0.000697461,7.6,3.43,3.43,1.227944,23.30734,23.30734,36.61,-10.96,0.1204234,0.06880898,0.03595264,0.06153511
-110.0355,37.59489,2021,NT,4.5,sc29,0,0,85,3,5,5,0,4.290505,34.064,71,0.180438,6.77,11.41,,1.305722,23.00293,,34.67,-16.65,0.08813378,0.0826211,0.04125341,0.04743633
-110.0355,37.59489,2021,NT,4.5,sc30,0,0,85,3,5,5,0,5.081151,33.238,74,0.1080108,6.65,11.09,6.65,0.9061667,21.30255,21.30255,34.25,-13.66,0.128689,0.08308283,0.03941367,0.04090399
-110.0355,37.59489,2021,NT,4.5,sc31,0,0,85,3,5,5,0,3.469805,34.99,45,0.02875774,11.97,6.33,11.97,4.021611,24.14859,9.166359,35.24,-7.69,0.1261835,0.09404805,0.03705015,0.1014797
-110.0355,37.59489,2021,NT,4.5,sc32,0,0,85,3,5,5,0,2.665551,36.623,74,0.000244214,4.18,4.03,4.03,0.7200556,24.78272,24.78272,38.48,-20.29,0.123101,0.05822843,0.03591746,0.09377468
-110.0355,37.59489,2021,NT,4.5,sc33,0,0,85,3,5,5,0,2.601475,35.76,79,0.01485677,1.73,4.85,9.76,0.5101111,23.30614,12.1311,36.8,-16.71,0.04431821,0.03670512,0.03656327,0.08389585
-110.0355,37.59489,2021,NT,4.5,sc34,0,0,85,3,5,5,0,2.328308,35.843,87,0.000793382,1.03,4.05,4.05,1.580944,24.28842,24.28842,36.61,-13.96,0.08394983,0.05742116,0.03605532,0.08076105
-110.0355,37.59489,2021,NT,4.5,sc35,0,0,85,3,5,5,0,5.051398,35.799,65,0.0677253,4.62,10.53,10.53,1.259667,23.23571,23.23571,36.35,-19.93,0.1247001,0.07565953,0.03842443,0.1018097
-110.0355,37.59489,2021,NT,4.5,sc36,0,0,85,3,5,5,0,5.020211,35.134,82,0.001369617,4.19,8.42,,0.2681111,23.55092,,36.26,-12.24,0.06618656,0.04720009,0.03685038,0.04650828
-110.0355,37.59489,2021,NT,4.5,sc37,0,0,85,3,5,5,0,4.115909,35.61,67,0.01512923,8.62,7.9,,1.6395,22.21614,,37.48,-12.17,0.1254515,0.07901347,0.03736615,0.06206369
-110.0355,37.59489,2021,NT,4.5,sc38,0,0,85,3,5,5,0,5.0841,39.71,65,0.671143,7.59,15.41,,1.622444,23.92908,,40.72,-10.95,0.1170321,0.07356527,0.05389711,0.09638071
-110.0355,37.59489,2021,NT,4.5,sc39,0,0,85,3,5,5,0,0.4385575,37.475,74,1.95E-08,8.06,0.46,7.84,1.185722,24.08701,14.21462,38.3,-8.48,0.1167576,0.07465981,0.03504217,0.05146407
-110.0355,37.59489,2021,NT,4.5,sc40,0,0,85,3,5,5,0,4.653565,34.584,84,0.1776438,4.45,10.83,4.9,-1.322667,23.11946,12.20027,35.59,-16.32,0.1093099,0.07371816,0.04137603,0.08774517
-110.0355,37.59489,2021,NT,4.5,sc41,0,0,85,3,5,5,0,5.147053,35.84,75,0.2162894,9.13,10.65,7.21,0.4464444,23.79641,12.52725,37.43,-13.65,0.1243696,0.07637382,0.04207983,0.05179436
-110.0355,37.59489,2021,NT,8.5,sc42,0,0,85,3,5,5,0,2.39628,35.824,79,0.003325633,8.63,4.39,,0.8378889,23.7306,,37.11,-16.47,0.1194892,0.0763229,0.03632404,0.06750196
-110.0355,37.59489,2021,NT,8.5,sc43,0,0,85,3,5,5,0,1.281654,37.437,78,0.000581719,11.5,1.53,11.5,0.108,23.59576,0.108,38.09,-17.79,0.1227309,0.07940436,0.03566696,0.06888606
-110.0355,37.59489,2021,NT,8.5,sc44,0,0,85,3,5,5,0,3.440389,36.823,58,0.2562765,10.71,12.11,8.76,3.492389,24.34255,3.492389,38.1,-9.72,0.1230868,0.07453084,0.04300911,0.07803761
-110.0355,37.59489,2021,NT,8.5,sc45,0,0,85,3,5,5,0,2.711365,37.302,78,0.1493154,10.4,6.95,10.4,0.699,25.05679,0.699,38.79,-12.82,0.1221479,0.08003826,0.03951707,0.08032209
-110.0355,37.59489,2021,NT,8.5,sc46,0,0,85,3,5,5,0,1.631104,35.78,81,0.14323,6.71,3.94,,2.276889,23.45832,,36.62,-10.4,0.1120218,0.06862978,0.0394007,0.04998419
-110.0355,37.59489,2021,NT,8.5,sc47,0,0,85,3,5,5,0,2.45804,35.868,75,0.004824755,13.14,4.57,4.57,-0.5297778,24.92582,24.92582,36.97,-21.97,0.1198379,0.08178862,0.03646216,0.08108052
-110.0355,37.59489,2021,NT,8.5,sc48,0,0,85,3,5,5,0,2.950689,35.879,64,0.07330825,16.62,7.41,,0.9175556,23.44033,,37.07,-11.74,0.1314729,0.08052875,0.03794699,0.05898081
-110.0355,37.59489,2021,NT,8.5,sc49,0,0,85,3,5,5,0,2.594212,36.745,70,0.000362987,11.62,4.28,,0.8938333,24.06935,,38.56,-23,0.1282812,0.06675694,0.0361396,0.04395452
-110.0355,37.59489,2021,NT,8.5,sc50,0,0,85,3,5,5,0,5.151874,32.592,83,0.1692469,11.24,13.21,11.24,-1.761444,22.20755,-1.761444,33.23,-20.66,0.1263723,0.0816479,0.0412914,0.07842323
-110.0355,37.59489,2021,NT,8.5,sc51,0,0,85,3,5,5,0,4.475145,34.845,77,0.3855357,3.47,12.3,,-0.05655556,23.99473,,35.83,-15.31,0.124511,0.05843914,0.04605897,0.1040521
-110.0355,37.59489,2021,NT,8.5,sc52,0,0,85,3,5,5,0,4.38657,34.563,87,0.4151558,17.27,10.32,,-4.181278,23.28668,,35.91,-18.21,0.1159157,0.08516317,0.04683507,0.06586879
-110.0355,37.59489,2021,NT,8.5,sc53,0,0,85,3,5,5,0,2.970698,35.894,85,0.009256269,1.88,4.8,,0.5403333,23.83924,,37.44,-13.72,0.04053398,0.03649904,0.03627839,0.08775735
-110.0355,37.59489,2021,NT,8.5,sc54,0,0,85,3,5,5,0,2.146246,36.759,82,0.004845268,10.58,3.16,,-0.7814444,25.16592,,37.16,-15.03,0.07658805,0.0782144,0.03588524,0.0377907
-110.0355,37.59489,2021,NT,8.5,sc55,0,0,85,3,5,5,0,6.302658,34.94,73,0.369842,8.1,13.61,13.61,1.774,21.97158,21.97158,36.65,-12.49,0.125789,0.07677971,0.04607563,0.07448415
-110.0355,37.59489,2021,NT,8.5,sc56,0,0,85,3,5,5,0,4.543295,34.575,80,0.3852461,9.93,11.17,11.17,0.8371667,22.88038,22.88038,35.58,-13.08,0.1295369,0.0826567,0.04666924,0.06453029
-110.0355,37.59489,2021,NT,8.5,sc57,0,0,85,3,5,5,0,2.584675,36.619,47,0.08347075,9.02,5.87,4.7,4.739,24.2156,12.77451,39.41,-7.7,0.09085722,0.07815346,0.03808155,0.05378564
-110.0355,37.59489,2021,NT,8.5,sc58,0,0,85,3,5,5,0,4.948487,40.314,59,0.2268525,3.39,13.26,13.26,1.645722,25.73935,25.73935,45.95,-21.91,0.07816182,0.04753628,0.04260995,0.04457438
-110.0355,37.59489,2021,NT,8.5,sc59,0,0,85,3,5,5,0,3.41475,35.95,52,0.1154646,3.87,7.72,,4.022056,24.51212,,37.16,-7.88,0.09591628,0.05579884,0.03855033,0.115825
-110.0355,37.59489,2021,NT,8.5,sc60,0,0,85,3,5,5,0,3.016738,35.889,89,0.08730316,3.27,7.2,9.32,-2.058944,23.34136,10.22717,36.93,-16.7,0.04576395,0.06700278,0.03875155,0.08121371
-110.0355,37.59489,2021,NT,8.5,sc61,0,0,85,3,5,5,0,0.9870123,36.828,49,0.000459124,13.12,1.81,1.81,3.225222,24.44598,12.93109,37.98,-15.54,0.1218225,0.08081877,0.03548427,0.08857295
-110.0355,37.59489,2022,NT,4.5,sc22,0,0,85,3,5,5,0,2.736692,36.542,76,0.02140428,2.12,4.92,,2.029444,24.95272,,37.62,-7.76,0.07353615,0.06853079,0.03573726,0.04451394
-110.0355,37.59489,2022,NT,4.5,sc23,0,0,85,3,5,5,0,3.030317,36.446,65,0.001062908,17.95,5.09,12.96,1.908056,24.25473,10.90385,37.92,-11.71,0.1299031,0.07270833,0.03633938,0.09669032
-110.0355,37.59489,2022,NT,4.5,sc24,0,0,85,3,5,5,0,3.211683,36.052,60,0.05756879,6.73,7.45,,2.341611,24.70304,,38.16,-7.95,0.1238649,0.06941929,0.03796199,0.07836342
-110.0355,37.59489,2022,NT,4.5,sc25,0,0,85,3,5,5,0,2.543534,37.096,79,0.01435507,10.84,4.36,,0.267,24.55614,,38.4,-12.87,0.1060374,0.08899926,0.03606322,0.04692148
-110.0355,37.59489,2022,NT,4.5,sc26,0,0,85,3,5,5,0,3.993547,35.154,89,0.1346361,4.32,8.78,7.96,-3.659,22.56304,8.359348,37.59,-29.6,0.04117061,0.06482873,0.04003903,0.04880281
-110.0355,37.59489,2022,NT,4.5,sc27,0,0,85,3,5,5,0,2.922911,36.279,72,0.102435,2.92,6.75,,0.9007778,24.57668,,37.14,-20.28,0.08104172,0.05262288,0.03893335,0.05272883
-110.0355,37.59489,2022,NT,4.5,sc28,0,0,85,3,5,5,0,3.906468,36.851,77,0.4790113,7.93,13.88,2.16,-0.3213333,24.51859,12.2019,38.73,-15.29,0.08931046,0.06988092,0.04839302,0.0378931
-110.0355,37.59489,2022,NT,4.5,sc29,0,0,85,3,5,5,0,2.270683,37.885,72,0.000506237,5.68,3.56,2.81,0.1100556,25.14946,14.15231,39.1,-17.7,0.08669661,0.05635619,0.03581746,0.03872482
-110.0355,37.59489,2022,NT,4.5,sc30,0,0,85,3,5,5,0,4.287923,36.597,72,0.1574499,4.85,9.98,5.87,1.633333,24.41315,11.69484,38.62,-11.6,0.05380952,0.06514115,0.04052769,0.0623487
-110.0355,37.59489,2022,NT,4.5,sc31,0,0,85,3,5,5,0,4.052325,36.063,49,0.1309721,5.6,7.76,,3.802833,23.74571,,37.16,-7.44,0.1194893,0.06726296,0.03986717,0.08893619
